bill_id,bill_number,title,date,event
1933566,SB1388,Relating To Education.,2025-02-27,Committee Report Pass
1933566,SB1388,Relating To Education.,2025-03-04,Engrossed
1933566,SB1388,Relating To Education.,2025-03-06,Committee Referral
1933566,SB1388,Relating To Education.,2025-03-17,Committee Report Pass
1933566,SB1388,Relating To Education.,2025-03-17,Committee Referral
1933566,SB1388,Relating To Education.,2025-03-31,Committee Report Pass
1933420,SB1389,Relating To Therapy Services.,2025-01-23,Introduced
1933420,SB1389,Relating To Therapy Services.,2025-01-27,Committee Referral
1915820,SB139,Relating To Invasive Species.,2025-01-15,Introduced
1915820,SB139,Relating To Invasive Species.,2025-01-17,Committee Referral
1933498,SB1390,Relating To Computer Science Legislative Report.,2025-01-23,Introduced
1933498,SB1390,Relating To Computer Science Legislative Report.,2025-01-27,Committee Referral
1933498,SB1390,Relating To Computer Science Legislative Report.,2025-02-19,Committee Report Pass
1933498,SB1390,Relating To Computer Science Legislative Report.,2025-02-27,Engrossed
1933498,SB1390,Relating To Computer Science Legislative Report.,2025-03-04,Committee Referral
1933677,SB1391,Relating To Education.,2025-01-23,Introduced
1933677,SB1391,Relating To Education.,2025-01-27,Committee Referral
1933677,SB1391,Relating To Education.,2025-02-07,Committee Report Pass
1933677,SB1391,Relating To Education.,2025-02-07,Committee Referral
1933677,SB1391,Relating To Education.,2025-02-27,Committee Report Pass
1933677,SB1391,Relating To Education.,2025-03-04,Engrossed
1933677,SB1391,Relating To Education.,2025-03-06,Committee Referral
1933677,SB1391,Relating To Education.,2025-03-21,Committee Report Pass
1933677,SB1391,Relating To Education.,2025-03-21,Committee Referral
1933637,SB1392,Relating To Education.,2025-01-23,Introduced
1933637,SB1392,Relating To Education.,2025-01-27,Committee Referral
1933433,SB1393,Relating To The Use Of Public Lands.,2025-01-23,Introduced
1933433,SB1393,Relating To The Use Of Public Lands.,2025-01-27,Committee Referral
1933433,SB1393,Relating To The Use Of Public Lands.,2025-02-19,Committee Report Pass
1933433,SB1393,Relating To The Use Of Public Lands.,2025-02-27,Engrossed
1933433,SB1393,Relating To The Use Of Public Lands.,2025-03-04,Committee Referral
1933433,SB1393,Relating To The Use Of Public Lands.,2025-03-14,Committee Report Pass
1933433,SB1393,Relating To The Use Of Public Lands.,2025-03-14,Committee Referral
1933433,SB1393,Relating To The Use Of Public Lands.,2025-03-21,Committee Report Pass
1933433,SB1393,Relating To The Use Of Public Lands.,2025-03-21,Committee Referral
1933433,SB1393,Relating To The Use Of Public Lands.,2025-04-02,Committee Report Pass
1933337,SB1394,Relating To School Meals.,2025-01-23,Introduced
1933337,SB1394,Relating To School Meals.,2025-01-27,Committee Referral
1933387,SB1395,Relating To State Funds.,2025-01-23,Introduced
1933387,SB1395,Relating To State Funds.,2025-01-27,Committee Referral
1933387,SB1395,Relating To State Funds.,2025-02-11,Committee Report Pass
1933387,SB1395,Relating To State Funds.,2025-02-11,Committee Referral
1933387,SB1395,Relating To State Funds.,2025-02-28,Committee Report Pass
1933387,SB1395,Relating To State Funds.,2025-03-04,Engrossed
1933387,SB1395,Relating To State Funds.,2025-03-06,Committee Referral
1933387,SB1395,Relating To State Funds.,2025-03-14,Committee Report Pass
1933387,SB1395,Relating To State Funds.,2025-03-14,Committee Referral
1933347,SB1396,Relating To Economic Development.,2025-01-23,Introduced
1933347,SB1396,Relating To Economic Development.,2025-01-27,Committee Referral
1933347,SB1396,Relating To Economic Development.,2025-02-14,Committee Report Pass
1933347,SB1396,Relating To Economic Development.,2025-02-14,Committee Referral
1933347,SB1396,Relating To Economic Development.,2025-02-28,Committee Report Pass
1933347,SB1396,Relating To Economic Development.,2025-03-06,Engrossed
1933347,SB1396,Relating To Economic Development.,2025-03-06,Committee Referral
1933347,SB1396,Relating To Economic Development.,2025-03-14,Committee Report Pass
1933347,SB1396,Relating To Economic Development.,2025-03-14,Committee Referral
1933347,SB1396,Relating To Economic Development.,2025-03-21,Committee Report Pass
1933347,SB1396,Relating To Economic Development.,2025-03-21,Committee Referral
1933347,SB1396,Relating To Economic Development.,2025-04-04,Committee Report Pass
1933347,SB1396,Relating To Economic Development.,2025-04-25,Committee Referral
1933347,SB1396,Relating To Economic Development.,2025-04-25,Committee Report Pass
1933347,SB1396,Relating To Economic Development.,2025-04-25,Committee Report Pass
1933347,SB1396,Relating To Economic Development.,2025-05-02,Enrolled
1933347,SB1396,Relating To Economic Development.,2025-05-27,Chapter/Act/Statute
1933347,SB1396,Relating To Economic Development.,2025-05-27,Passed
1933635,SB1397,Relating To State Legislative Vacancies.,2025-01-23,Introduced
1933635,SB1397,Relating To State Legislative Vacancies.,2025-01-27,Committee Referral
1933589,SB1398,Relating To Trauma-informed Care.,2025-01-23,Introduced
1933589,SB1398,Relating To Trauma-informed Care.,2025-01-27,Committee Referral
1933589,SB1398,Relating To Trauma-informed Care.,2025-02-14,Committee Report Pass
1933589,SB1398,Relating To Trauma-informed Care.,2025-02-14,Committee Referral
1933503,SB1399,Relating To Family Resilience Pilot Program.,2025-01-23,Introduced
1933503,SB1399,Relating To Family Resilience Pilot Program.,2025-01-27,Committee Referral
1933503,SB1399,Relating To Family Resilience Pilot Program.,2025-02-14,Committee Report Pass
1933503,SB1399,Relating To Family Resilience Pilot Program.,2025-02-14,Committee Referral
1910117,SB14,Relating To Insurance.,2025-01-15,Introduced
1910117,SB14,Relating To Insurance.,2025-01-16,Committee Referral
1915870,SB140,Relating To Invasive Species.,2025-01-15,Introduced
1915870,SB140,Relating To Invasive Species.,2025-01-17,Committee Referral
1915870,SB140,Relating To Invasive Species.,2025-01-28,Committee Referral
1915870,SB140,Relating To Invasive Species.,2025-02-12,Committee Report Pass
1915870,SB140,Relating To Invasive Species.,2025-02-12,Committee Referral
1915870,SB140,Relating To Invasive Species.,2025-02-27,Committee Report Pass
1915870,SB140,Relating To Invasive Species.,2025-03-04,Engrossed
1915870,SB140,Relating To Invasive Species.,2025-03-06,Committee Referral
1915870,SB140,Relating To Invasive Species.,2025-03-19,Committee Report Pass
1915870,SB140,Relating To Invasive Species.,2025-03-19,Committee Referral
1915870,SB140,Relating To Invasive Species.,2025-04-01,Committee Report Pass
1915870,SB140,Relating To Invasive Species.,2025-04-24,Committee Report Pass
1915870,SB140,Relating To Invasive Species.,2025-04-24,Committee Report Pass
1915870,SB140,Relating To Invasive Species.,2025-05-01,Enrolled
1915870,SB140,Relating To Invasive Species.,2025-06-27,Chapter/Act/Statute
1915870,SB140,Relating To Invasive Species.,2025-06-27,Passed
1933421,SB1400,Relating To The Office Of Wellness And Resilience.,2025-01-23,Introduced
1933421,SB1400,Relating To The Office Of Wellness And Resilience.,2025-01-27,Committee Referral
1933392,SB1401,Relating To The Employees' Retirement System.,2025-01-23,Introduced
1933392,SB1401,Relating To The Employees' Retirement System.,2025-01-27,Committee Referral
1933392,SB1401,Relating To The Employees' Retirement System.,2025-02-12,Committee Referral
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-01-23,Introduced
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-01-27,Committee Referral
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-02-11,Committee Report Pass
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-02-11,Committee Referral
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-02-28,Committee Report Pass
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-03-04,Engrossed
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-03-06,Committee Referral
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-03-13,Committee Report Pass
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-03-13,Committee Referral
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-03-20,Committee Report Pass
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-03-20,Committee Referral
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-04-01,Committee Report Pass
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-04-23,Enrolled
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-06-06,Chapter/Act/Statute
1933333,SB1402,Relating To Vessels In State Commercial Harbors.,2025-06-06,Passed
1933613,SB1403,Relating To Use Of Intoxicants While Operating A Vehicle.,2025-01-23,Introduced
1933613,SB1403,Relating To Use Of Intoxicants While Operating A Vehicle.,2025-01-27,Committee Referral
1933481,SB1404,Relating To Taxation.,2025-01-23,Introduced
1933481,SB1404,Relating To Taxation.,2025-01-27,Committee Referral
1933722,SB1405,Relating To Housing.,2025-01-23,Introduced
1933722,SB1405,Relating To Housing.,2025-01-27,Committee Referral
1933722,SB1405,Relating To Housing.,2025-02-13,Committee Report Pass
1933722,SB1405,Relating To Housing.,2025-02-13,Committee Referral
1933430,SB1406,Relating To Historic Preservation Reviews.,2025-01-23,Introduced
1933430,SB1406,Relating To Historic Preservation Reviews.,2025-01-27,Committee Referral
1933435,SB1407,Relating To School Impact Fees.,2025-01-23,Introduced
1933435,SB1407,Relating To School Impact Fees.,2025-01-27,Committee Referral
1933326,SB1408,Relating To The Hawaiian Homes Commission Act.,2025-01-23,Introduced
1933326,SB1408,Relating To The Hawaiian Homes Commission Act.,2025-01-27,Committee Referral
1933326,SB1408,Relating To The Hawaiian Homes Commission Act.,2025-02-13,Committee Report Pass
1933326,SB1408,Relating To The Hawaiian Homes Commission Act.,2025-02-13,Committee Referral
1933326,SB1408,Relating To The Hawaiian Homes Commission Act.,2025-02-28,Committee Report Pass
1933326,SB1408,Relating To The Hawaiian Homes Commission Act.,2025-03-04,Engrossed
1933326,SB1408,Relating To The Hawaiian Homes Commission Act.,2025-03-06,Committee Referral
1933326,SB1408,Relating To The Hawaiian Homes Commission Act.,2025-03-18,Committee Report Pass
1933326,SB1408,Relating To The Hawaiian Homes Commission Act.,2025-03-18,Committee Referral
1933550,SB1409,Relating To County User Fees.,2025-01-23,Introduced
1933550,SB1409,Relating To County User Fees.,2025-01-27,Committee Referral
1915778,SB141,Relating To Emergency Management.,2025-01-15,Introduced
1915778,SB141,Relating To Emergency Management.,2025-01-17,Committee Referral
1915778,SB141,Relating To Emergency Management.,2025-02-13,Committee Report Pass
1915778,SB141,Relating To Emergency Management.,2025-02-13,Committee Referral
1933585,SB1410,Relating To Sewer Transmission Lines.,2025-01-23,Introduced
1933585,SB1410,Relating To Sewer Transmission Lines.,2025-01-27,Committee Referral
1933585,SB1410,Relating To Sewer Transmission Lines.,2025-02-04,Committee Referral
1933585,SB1410,Relating To Sewer Transmission Lines.,2025-02-14,Committee Report Pass
1933585,SB1410,Relating To Sewer Transmission Lines.,2025-02-14,Committee Referral
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-01-23,Introduced
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-01-27,Committee Referral
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-02-14,Committee Report Pass
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-02-14,Committee Referral
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-02-27,Committee Report Pass
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-03-04,Engrossed
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-03-06,Committee Referral
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-03-21,Committee Report Pass
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-03-21,Committee Referral
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-04-02,Committee Report Pass
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-04-23,Enrolled
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-05-15,Chapter/Act/Statute
1933444,SB1411,Relating To Medicaid Third Party Liability.,2025-05-15,Passed
1933376,SB1412,Relating To The Hawaii Public Housing Authority.,2025-01-23,Introduced
1933376,SB1412,Relating To The Hawaii Public Housing Authority.,2025-01-27,Committee Referral
1933376,SB1412,Relating To The Hawaii Public Housing Authority.,2025-02-12,Committee Report Pass
1933376,SB1412,Relating To The Hawaii Public Housing Authority.,2025-02-12,Committee Referral
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-01-23,Introduced
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-01-27,Committee Referral
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-02-12,Committee Report Pass
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-02-12,Committee Referral
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-02-28,Committee Report Pass
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-03-04,Engrossed
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-03-06,Committee Referral
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-03-18,Committee Report Pass
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-03-18,Committee Referral
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-03-31,Committee Report Pass
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-04-24,Committee Report Pass
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-04-24,Committee Report Pass
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-05-01,Enrolled
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-05-29,Chapter/Act/Statute
1933605,SB1413,Relating To The Hawaii Public Housing Authority.,2025-05-29,Passed
1933518,SB1414,Relating To The Hawaii Public Housing Authority.,2025-01-23,Introduced
1933518,SB1414,Relating To The Hawaii Public Housing Authority.,2025-01-27,Committee Referral
1933530,SB1415,Relating To Tenant Selection.,2025-01-23,Introduced
1933530,SB1415,Relating To Tenant Selection.,2025-01-27,Committee Referral
1933675,SB1416,Relating To Public Housing Evictions.,2025-01-23,Introduced
1933675,SB1416,Relating To Public Housing Evictions.,2025-01-27,Committee Referral
1933544,SB1417,Relating To Crimes Against Protective Services Workers.,2025-01-23,Introduced
1933544,SB1417,Relating To Crimes Against Protective Services Workers.,2025-01-27,Committee Referral
1933544,SB1417,Relating To Crimes Against Protective Services Workers.,2025-02-14,Committee Report Pass
1933544,SB1417,Relating To Crimes Against Protective Services Workers.,2025-02-14,Committee Referral
1933415,SB1418,Making An Emergency Appropriation To The Department Of Human Services.,2025-01-23,Introduced
1933415,SB1418,Making An Emergency Appropriation To The Department Of Human Services.,2025-01-27,Committee Referral
1933415,SB1418,Making An Emergency Appropriation To The Department Of Human Services.,2025-02-12,Committee Report Pass
1933415,SB1418,Making An Emergency Appropriation To The Department Of Human Services.,2025-02-12,Committee Referral
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-01-23,Introduced
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-01-27,Committee Referral
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-02-12,Committee Report Pass
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-02-12,Committee Referral
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-02-28,Committee Report Pass
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-03-04,Engrossed
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-03-06,Committee Referral
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-03-18,Committee Report Pass
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-03-18,Committee Referral
1933449,SB1419,"Relating To Act 253, Session Laws Of Hawaii 2023.",2025-04-04,Committee Report Pass
1915723,SB142,Relating To Insurance.,2025-01-15,Introduced
1915723,SB142,Relating To Insurance.,2025-01-17,Committee Referral
1915723,SB142,Relating To Insurance.,2025-02-14,Committee Report Pass
1915723,SB142,Relating To Insurance.,2025-02-14,Committee Referral
1915723,SB142,Relating To Insurance.,2025-02-28,Committee Report Pass
1915723,SB142,Relating To Insurance.,2025-03-04,Engrossed
1915723,SB142,Relating To Insurance.,2025-03-06,Committee Referral
1933669,SB1420,Relating To Safe Spaces For Youth Program.,2025-01-23,Introduced
1933669,SB1420,Relating To Safe Spaces For Youth Program.,2025-01-27,Committee Referral
1933440,SB1421,Relating To Medical Records.,2025-01-23,Introduced
1933440,SB1421,Relating To Medical Records.,2025-01-27,Committee Referral
1933440,SB1421,Relating To Medical Records.,2025-02-12,Committee Report Pass
1933440,SB1421,Relating To Medical Records.,2025-02-12,Committee Referral
1933440,SB1421,Relating To Medical Records.,2025-02-28,Committee Report Pass
1933440,SB1421,Relating To Medical Records.,2025-03-04,Engrossed
1933440,SB1421,Relating To Medical Records.,2025-03-06,Committee Referral
1933440,SB1421,Relating To Medical Records.,2025-03-18,Committee Report Pass
1933440,SB1421,Relating To Medical Records.,2025-03-18,Committee Referral
1933440,SB1421,Relating To Medical Records.,2025-04-02,Committee Report Pass
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-01-23,Introduced
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-01-27,Committee Referral
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-02-12,Committee Report Pass
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-02-12,Committee Referral
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-02-28,Committee Report Pass
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-03-04,Engrossed
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-03-06,Committee Referral
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-03-18,Committee Report Pass
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-03-18,Committee Referral
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-04-03,Committee Report Pass
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-04-25,Committee Report Pass
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-04-25,Committee Report Pass
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-05-01,Enrolled
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-06-03,Chapter/Act/Statute
1933609,SB1422,Relating To Non-general Funds Of The Department Of Health.,2025-06-03,Passed
1933616,SB1423,"Relating To Amending Section 323d-54, Hawaii Revised Statutes, To Exempt The Department Of Health From Certificate Of Need Requirements.",2025-01-23,Introduced
1933616,SB1423,"Relating To Amending Section 323d-54, Hawaii Revised Statutes, To Exempt The Department Of Health From Certificate Of Need Requirements.",2025-01-27,Committee Referral
1933616,SB1423,"Relating To Amending Section 323d-54, Hawaii Revised Statutes, To Exempt The Department Of Health From Certificate Of Need Requirements.",2025-02-12,Committee Report Pass
1933616,SB1423,"Relating To Amending Section 323d-54, Hawaii Revised Statutes, To Exempt The Department Of Health From Certificate Of Need Requirements.",2025-02-12,Committee Referral
1933418,SB1424,Relating To Credentialing Of Health Care Providers.,2025-01-23,Introduced
1933418,SB1424,Relating To Credentialing Of Health Care Providers.,2025-01-27,Committee Referral
1933418,SB1424,Relating To Credentialing Of Health Care Providers.,2025-02-12,Committee Report Pass
1933418,SB1424,Relating To Credentialing Of Health Care Providers.,2025-02-12,Committee Referral
1933535,SB1425,Relating To The State Emergency Medical Services Advisory Committee.,2025-01-23,Introduced
1933535,SB1425,Relating To The State Emergency Medical Services Advisory Committee.,2025-01-27,Committee Referral
1933535,SB1425,Relating To The State Emergency Medical Services Advisory Committee.,2025-02-14,Committee Report Pass
1933535,SB1425,Relating To The State Emergency Medical Services Advisory Committee.,2025-02-14,Committee Referral
1933327,SB1426,Relating To Emergency Aeromedical Services.,2025-01-23,Introduced
1933327,SB1426,Relating To Emergency Aeromedical Services.,2025-01-27,Committee Referral
1933327,SB1426,Relating To Emergency Aeromedical Services.,2025-02-13,Committee Report Pass
1933327,SB1426,Relating To Emergency Aeromedical Services.,2025-02-13,Committee Referral
1933310,SB1427,Relating To Manufactured Hemp Products.,2025-01-23,Introduced
1933310,SB1427,Relating To Manufactured Hemp Products.,2025-01-27,Committee Referral
1933453,SB1428,Relating To Manufactured Hemp Products.,2025-01-23,Introduced
1933453,SB1428,Relating To Manufactured Hemp Products.,2025-01-27,Committee Referral
1933551,SB1429,Relating To Medical Cannabis.,2025-01-23,Introduced
1933551,SB1429,Relating To Medical Cannabis.,2025-01-27,Committee Referral
1933551,SB1429,Relating To Medical Cannabis.,2025-02-14,Committee Report Pass
1933551,SB1429,Relating To Medical Cannabis.,2025-02-14,Committee Referral
1933551,SB1429,Relating To Medical Cannabis.,2025-02-28,Committee Report Pass
1933551,SB1429,Relating To Medical Cannabis.,2025-03-04,Engrossed
1933551,SB1429,Relating To Medical Cannabis.,2025-03-06,Committee Referral
1933551,SB1429,Relating To Medical Cannabis.,2025-03-14,Committee Report Pass
1933551,SB1429,Relating To Medical Cannabis.,2025-03-14,Committee Referral
1933551,SB1429,Relating To Medical Cannabis.,2025-03-21,Committee Report Pass
1933551,SB1429,Relating To Medical Cannabis.,2025-03-21,Committee Referral
1933551,SB1429,Relating To Medical Cannabis.,2025-04-04,Committee Report Pass
1933551,SB1429,Relating To Medical Cannabis.,2025-04-24,Committee Report Pass
1933551,SB1429,Relating To Medical Cannabis.,2025-04-24,Committee Report Pass
1933551,SB1429,Relating To Medical Cannabis.,2025-05-01,Enrolled
1933551,SB1429,Relating To Medical Cannabis.,2025-05-14,Chapter/Act/Statute
1933551,SB1429,Relating To Medical Cannabis.,2025-05-14,Passed
1915803,SB143,Relating To Special Number Plates.,2025-01-15,Introduced
1915803,SB143,Relating To Special Number Plates.,2025-01-17,Committee Referral
1915803,SB143,Relating To Special Number Plates.,2025-01-27,Committee Referral
1933494,SB1430,Relating To Registration To Sell Manufactured Hemp Products.,2025-01-23,Introduced
1933494,SB1430,Relating To Registration To Sell Manufactured Hemp Products.,2025-01-27,Committee Referral
1933313,SB1431,Relating To Viral Hepatitis.,2025-01-23,Introduced
1933313,SB1431,Relating To Viral Hepatitis.,2025-01-27,Committee Referral
1933313,SB1431,Relating To Viral Hepatitis.,2025-02-11,Committee Report Pass
1933313,SB1431,Relating To Viral Hepatitis.,2025-02-11,Committee Referral
1933313,SB1431,Relating To Viral Hepatitis.,2025-02-28,Committee Report Pass
1933313,SB1431,Relating To Viral Hepatitis.,2025-03-04,Engrossed
1933313,SB1431,Relating To Viral Hepatitis.,2025-03-06,Committee Referral
1933313,SB1431,Relating To Viral Hepatitis.,2025-03-18,Committee Report Pass
1933313,SB1431,Relating To Viral Hepatitis.,2025-03-18,Committee Referral
1933313,SB1431,Relating To Viral Hepatitis.,2025-04-04,Committee Report Pass
1933313,SB1431,Relating To Viral Hepatitis.,2025-04-24,Committee Report Pass
1933313,SB1431,Relating To Viral Hepatitis.,2025-04-24,Committee Report Pass
1933313,SB1431,Relating To Viral Hepatitis.,2025-05-01,Enrolled
1933313,SB1431,Relating To Viral Hepatitis.,2025-05-29,Chapter/Act/Statute
1933313,SB1431,Relating To Viral Hepatitis.,2025-05-29,Passed
1933317,SB1432,"Relating To Changes To Responsibilities Of The Department Of Health Concerning Patients, The County Of Kalawao, And The Kalaupapa Settlement.",2025-01-23,Introduced
1933317,SB1432,"Relating To Changes To Responsibilities Of The Department Of Health Concerning Patients, The County Of Kalawao, And The Kalaupapa Settlement.",2025-01-27,Committee Referral
1933317,SB1432,"Relating To Changes To Responsibilities Of The Department Of Health Concerning Patients, The County Of Kalawao, And The Kalaupapa Settlement.",2025-02-14,Committee Report Pass
1933317,SB1432,"Relating To Changes To Responsibilities Of The Department Of Health Concerning Patients, The County Of Kalawao, And The Kalaupapa Settlement.",2025-02-14,Committee Referral
1933317,SB1432,"Relating To Changes To Responsibilities Of The Department Of Health Concerning Patients, The County Of Kalawao, And The Kalaupapa Settlement.",2025-02-28,Committee Report Pass
1933317,SB1432,"Relating To Changes To Responsibilities Of The Department Of Health Concerning Patients, The County Of Kalawao, And The Kalaupapa Settlement.",2025-03-04,Engrossed
1933317,SB1432,"Relating To Changes To Responsibilities Of The Department Of Health Concerning Patients, The County Of Kalawao, And The Kalaupapa Settlement.",2025-03-06,Committee Referral
1933317,SB1432,"Relating To Changes To Responsibilities Of The Department Of Health Concerning Patients, The County Of Kalawao, And The Kalaupapa Settlement.",2025-03-14,Committee Report Pass
1933317,SB1432,"Relating To Changes To Responsibilities Of The Department Of Health Concerning Patients, The County Of Kalawao, And The Kalaupapa Settlement.",2025-03-14,Committee Referral
1933614,SB1433,Relating To Harm Reduction.,2025-01-23,Introduced
1933614,SB1433,Relating To Harm Reduction.,2025-01-27,Committee Referral
1933614,SB1433,Relating To Harm Reduction.,2025-02-13,Committee Report Pass
1933614,SB1433,Relating To Harm Reduction.,2025-02-13,Committee Referral
1933614,SB1433,Relating To Harm Reduction.,2025-02-28,Committee Report Pass
1933614,SB1433,Relating To Harm Reduction.,2025-03-04,Engrossed
1933614,SB1433,Relating To Harm Reduction.,2025-03-06,Committee Referral
1933614,SB1433,Relating To Harm Reduction.,2025-03-18,Committee Report Pass
1933614,SB1433,Relating To Harm Reduction.,2025-03-18,Committee Referral
1933614,SB1433,Relating To Harm Reduction.,2025-04-02,Committee Report Pass
1933614,SB1433,Relating To Harm Reduction.,2025-04-24,Committee Report Pass
1933614,SB1433,Relating To Harm Reduction.,2025-04-24,Committee Report Pass
1933614,SB1433,Relating To Harm Reduction.,2025-05-01,Enrolled
1933614,SB1433,Relating To Harm Reduction.,2025-05-29,Chapter/Act/Statute
1933614,SB1433,Relating To Harm Reduction.,2025-05-29,Passed
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-01-23,Introduced
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-01-27,Committee Referral
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-02-13,Committee Report Pass
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-02-13,Committee Referral
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-02-28,Committee Report Pass
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-03-04,Engrossed
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-03-06,Committee Referral
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-03-18,Committee Report Pass
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-03-18,Committee Referral
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-04-03,Committee Report Pass
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-04-25,Committee Report Pass
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-04-25,Committee Report Pass
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-05-02,Enrolled
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-06-04,Chapter/Act/Statute
1933361,SB1434,Relating To Universal Immunization Funding Program.,2025-06-04,Passed
1933586,SB1435,Relating To Health.,2025-01-23,Introduced
1933586,SB1435,Relating To Health.,2025-01-27,Committee Referral
1933702,SB1436,Relating To Health.,2025-01-23,Introduced
1933702,SB1436,Relating To Health.,2025-01-27,Committee Referral
1933625,SB1437,Relating To Non-medical Exemptions To Immunization Requirements.,2025-01-23,Introduced
1933625,SB1437,Relating To Non-medical Exemptions To Immunization Requirements.,2025-01-27,Committee Referral
1933712,SB1438,Relating To Home Care Agencies.,2025-01-23,Introduced
1933712,SB1438,Relating To Home Care Agencies.,2025-01-27,Committee Referral
1933712,SB1438,Relating To Home Care Agencies.,2025-02-14,Committee Report Pass
1933712,SB1438,Relating To Home Care Agencies.,2025-02-14,Committee Referral
1933712,SB1438,Relating To Home Care Agencies.,2025-02-27,Committee Report Pass
1933712,SB1438,Relating To Home Care Agencies.,2025-03-04,Engrossed
1933712,SB1438,Relating To Home Care Agencies.,2025-03-06,Committee Referral
1933712,SB1438,Relating To Home Care Agencies.,2025-03-21,Committee Report Pass
